TeamYear,Season,Team,G_x,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_x,AVG,OBP,SLG,wOBA,wRC+,EV_x,BsR,Off,Def_x,WAR_x,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,BIZ,Plays,RZR,OOZ,FSR,FRM,ARM,DPR,RngR,ErrR,UZR,UZR/150,Def_y,W,L,SV,G_y,GS,IP,K/9,BB/9,HR/9,BABIP_y,LOB%,GB%,HR/FB,EV_y,ERA,FIP,xFIP,WAR_y
2006_Braves,2006,Braves,2435,6284,222,849,818,52,8.40%,18.60%,0.184,0.304,0.27,0.337,0.455,0.33899999999999997,100,,-13.4,-13.2,48.1,23.7,12972,0,1,-3,-1,-1,5,-8,,-13,2398,1980,0.826,419,,,-1.3,-2.8,14.0,0.1,10.0,0.9,3.0,79,83,38,684,162,1441.1,6.55,3.57,1.14,0.3,71.10%,45.00%,11.60%,,4.6,4.65,4.53,11.0
2016_Astros,2016,Astros,2334,6204,198,724,689,102,8.90%,23.40%,0.17,0.298,0.247,0.319,0.41700000000000004,0.317,101,88.8,-5.4,3.0,14.6,23.7,13212,10,0,3,7,20,5,19,17.0,77,1998,1589,0.795,672,24.0,18.4,20.4,-2.5,-2.1,-5.1,10.7,5.1,14.7,84,78,44,662,162,1468.0,8.56,2.78,1.11,0.306,73.40%,45.20%,12.60%,88.1,4.06,3.85,3.87,17.6
2010_Braves,2010,Braves,2376,6252,139,738,699,63,10.10%,18.20%,0.14300000000000002,0.301,0.258,0.33899999999999997,0.401,0.327,100,,-2.1,-3.2,41.9,23.6,12954,11,-5,5,4,-6,-2,20,3.0,26,2212,1809,0.818,461,-19.0,26.1,-4.5,2.6,-25.1,-6.2,-33.2,-5.1,-20.0,91,71,41,652,162,1439.1,7.76,3.16,0.79,0.29,73.40%,49.90%,9.30%,,3.57,3.65,3.65,15.6
2010_Padres,2010,Padres,2352,6148,132,665,630,124,8.80%,19.20%,0.125,0.29,0.24600000000000002,0.317,0.371,0.304,92,,9.3,-50.5,91.9,23.6,13107,-7,1,0,-3,-5,8,63,1.0,70,2192,1832,0.836,441,14.0,11.1,-4.1,-1.2,36.4,14.4,45.4,5.1,55.3,90,72,49,661,162,1456.1,8.0,3.2,0.86,0.28600000000000003,76.70%,46.00%,9.30%,,3.41,3.66,3.67,16.3
2015_Cardinals,2015,Cardinals,2406,6139,137,647,619,69,8.20%,20.60%,0.142,0.303,0.253,0.321,0.39399999999999996,0.311,97,88.1,0.9,-21.5,53.8,23.6,13182,-3,5,0,0,-9,-3,22,-14.0,2,2148,1753,0.816,500,15.0,6.3,-3.1,1.1,10.5,3.6,12.1,1.0,15.1,100,62,62,677,162,1464.2,8.17,2.93,0.76,0.297,79.40%,48.00%,9.40%,87.9,2.94,3.48,3.71,20.6
2010_Tigers,2010,Tigers,2274,6312,152,751,717,69,8.70%,18.20%,0.147,0.311,0.268,0.335,0.415,0.33,102,,9.7,23.6,-18.7,23.6,12999,1,0,-4,5,7,-15,13,0.0,-5,2342,1939,0.828,477,10.0,-20.9,1.9,4.0,19.9,0.4,26.3,4.0,-25.4,81,81,32,578,162,1444.1,6.58,3.35,0.88,0.29600000000000004,70.60%,43.80%,8.30%,,4.29,4.14,4.31,18.0
2008_Rangers,2008,Rangers,2281,6478,194,901,867,81,9.20%,18.60%,0.179,0.325,0.28300000000000003,0.354,0.462,0.355,112,,11.1,108.0,-97.3,23.5,12978,0,5,-4,5,3,-9,-47,,-55,2485,2021,0.813,453,,-23.9,2.1,-1.6,-43.1,-3.6,-46.2,-5.7,-57.8,79,83,36,619,162,1442.0,6.01,3.9,1.1,0.315,65.60%,43.20%,10.20%,,5.37,4.83,4.82,9.2
2019_Mets,2019,Mets,2445,6290,242,791,767,56,8.20%,22.00%,0.185,0.299,0.257,0.32799999999999996,0.442,0.325,104,89.1,-17.0,16.2,21.3,23.5,13149,-11,-2,-2,3,5,-10,-60,-1.0,-86,1971,1591,0.807,532,,-5.1,2.5,4.5,-24.5,4.7,-12.8,-0.8,-26.8,86,76,38,664,162,1461.0,9.36,3.08,1.26,0.304,73.10%,43.40%,13.90%,87.6,4.25,4.1,4.29,20.4
2019_Diamondbacks,2019,Diamondbacks,2418,6315,220,813,778,88,8.60%,21.50%,0.182,0.293,0.252,0.32299999999999995,0.434,0.319,94,88.0,18.3,-32.3,68.5,23.4,13185,3,-1,3,4,5,8,51,38.0,112,1859,1526,0.821,681,,5.1,9.7,0.2,7.9,3.2,21.0,4.7,31.0,85,77,45,719,162,1465.0,8.77,3.17,1.35,0.295,74.00%,43.10%,15.20%,89.0,4.25,4.4,4.42,13.9
2016_Mets,2016,Mets,2430,6115,218,671,649,42,8.50%,21.30%,0.171,0.282,0.24600000000000002,0.316,0.41700000000000004,0.315,99,88.2,-8.6,-17.5,55.9,23.4,13023,9,-2,-2,-2,3,7,-17,12.0,3,2049,1625,0.7929999999999999,492,-37.0,19.5,3.7,4.6,-7.3,3.7,4.7,1.8,-4.3,87,75,55,700,162,1447.0,8.68,2.73,0.95,0.308,75.60%,44.20%,11.10%,88.6,3.58,3.57,3.78,21.5
2018_Rays,2018,Rays,2371,6195,150,716,664,128,8.70%,22.40%,0.14800000000000002,0.317,0.258,0.33299999999999996,0.406,0.322,106,87.7,-0.3,45.7,-23.7,23.4,13035,-5,1,-5,1,4,3,37,24.0,57,1923,1571,0.8170000000000001,661,21.0,-12.1,-3.3,-1.1,20.5,-7.2,8.9,0.4,1.9,90,72,52,715,162,1448.1,8.83,3.11,1.02,0.278,73.30%,43.90%,11.50%,88.3,3.75,3.82,3.98,17.5
2012_Rangers,2012,Rangers,2236,6216,200,808,780,91,7.70%,17.70%,0.17300000000000001,0.306,0.273,0.33399999999999996,0.446,0.336,106,,-5.8,39.7,-27.3,23.3,12978,-9,-4,-7,3,1,-4,8,0.0,-12,2126,1742,0.8190000000000001,495,33.0,-14.6,-3.0,4.0,12.5,-2.4,11.1,1.2,-2.1,93,69,43,590,162,1442.0,8.03,2.78,1.09,0.292,71.50%,43.90%,11.60%,,4.02,3.9,3.86,22.2
2008_Astros,2008,Astros,2312,6051,167,712,684,114,7.40%,17.40%,0.152,0.29600000000000004,0.263,0.32299999999999995,0.415,0.322,93,,0.4,-49.3,89.3,23.3,12828,0,2,-2,4,2,4,4,,17,2286,1938,0.848,441,,-1.2,4.3,2.2,29.2,16.3,52.0,7.9,59.8,86,75,48,649,161,1425.1,6.91,3.11,1.24,0.293,72.80%,43.30%,12.10%,,4.39,4.53,4.24,11.4
2006_Cardinals,2006,Cardinals,2359,6225,184,781,745,59,8.50%,14.80%,0.163,0.292,0.26899999999999996,0.337,0.431,0.331,98,,5.9,-13.4,46.0,23.3,12867,0,2,3,3,-13,12,46,,55,2373,1975,0.8320000000000001,439,,,-6.5,5.4,0.1,-0.1,-1.0,-0.9,6.0,83,78,38,630,161,1429.2,6.11,3.17,1.21,0.28800000000000003,72.50%,46.20%,12.50%,,4.54,4.77,4.54,7.8
2010_Phillies,2010,Phillies,2277,6291,166,772,736,108,8.90%,16.90%,0.153,0.292,0.26,0.332,0.413,0.327,99,,13.3,5.2,27.4,23.1,13107,-11,4,1,8,2,11,-18,2.0,-2,2309,1910,0.8270000000000001,371,20.0,-6.2,2.6,6.8,-25.0,9.2,-6.5,0.6,-12.3,97,65,40,613,162,1456.1,7.31,2.57,1.04,0.289,75.30%,46.50%,10.60%,,3.68,3.93,3.75,16.6
2011_Tigers,2011,Tigers,2309,6231,169,787,750,49,8.40%,18.30%,0.157,0.318,0.27699999999999997,0.34,0.434,0.337,109,,-15.2,48.8,-36.5,23.1,12960,3,2,-3,5,3,2,3,0.0,12,2283,1904,0.8340000000000001,488,-6.0,-6.3,3.3,3.6,-15.1,3.4,-4.8,0.2,-13.0,95,67,52,583,162,1440.0,6.97,3.08,0.93,0.292,71.10%,44.50%,9.30%,,4.04,3.96,4.0,16.7
2007_Rockies,2007,Rockies,2407,6498,171,860,823,100,9.60%,17.70%,0.158,0.322,0.28,0.354,0.43700000000000006,0.34600000000000003,97,,10.1,-19.7,41.6,23.1,13248,0,4,0,8,-3,1,28,,34,2535,2120,0.836,376,,,0.9,5.5,-22.2,18.8,2.9,1.0,-1.1,90,73,39,692,163,1472.0,5.91,3.08,1.0,0.29,71.10%,46.50%,9.90%,,4.32,4.52,4.48,16.5
2019_Rays,2019,Rays,2459,6285,217,769,730,94,8.60%,23.80%,0.17800000000000002,0.306,0.254,0.325,0.431,0.321,102,89.5,8.4,27.5,-13.0,23.0,13269,7,-1,0,0,2,3,7,41.0,53,1802,1435,0.7959999999999999,630,,5.1,5.1,-1.1,1.1,-7.2,-2.1,0.4,-1.1,96,66,46,765,162,1474.1,9.9,2.77,1.1,0.29,73.70%,44.10%,13.40%,87.9,3.67,3.65,3.89,25.3
2013_Pirates,2013,Pirates,2369,6135,161,634,603,94,7.60%,21.70%,0.151,0.294,0.245,0.313,0.396,0.312,99,,1.8,-3.6,30.8,22.8,13236,7,6,3,-4,1,4,20,15.0,45,2205,1816,0.8240000000000001,559,24.0,9.4,-1.6,-7.4,0.6,-8.6,-17.1,-3.1,-10.5,94,68,55,627,162,1470.2,7.72,3.15,0.62,0.285,75.00%,52.50%,8.90%,,3.27,3.42,3.58,16.8
2006_Twins,2006,Twins,2226,6228,143,801,754,101,7.90%,14.00%,0.138,0.316,0.287,0.34700000000000003,0.425,0.33399999999999996,101,,-1.4,5.9,13.5,22.7,12954,0,-2,-1,-5,1,8,3,,15,2456,2019,0.8220000000000001,329,,,1.9,-6.3,32.6,2.5,30.8,4.0,34.8,96,66,40,583,162,1439.1,7.28,2.23,1.14,0.302,73.70%,43.70%,11.30%,,3.95,3.99,3.93,20.6
2017_Mets,2017,Mets,2396,6169,224,735,713,58,8.60%,20.90%,0.184,0.28600000000000003,0.25,0.32,0.434,0.322,101,87.1,-11.3,-7.2,32.1,22.6,12912,-6,0,-2,-3,10,-6,-61,-3.0,-78,2101,1676,0.7979999999999999,507,-37.0,2.3,9.6,-4.1,-11.8,0.8,-5.5,0.6,-12.5,70,92,34,730,162,1434.2,8.62,3.72,1.38,0.319,70.40%,44.40%,14.90%,86.9,5.01,4.59,4.42,8.7
2013_Brewers,2013,Brewers,2335,6064,157,640,610,142,6.70%,19.50%,0.145,0.294,0.252,0.311,0.39799999999999996,0.311,91,,-6.9,-66.1,94.0,22.6,12984,26,-3,-1,-1,12,7,-6,19.0,44,2180,1786,0.8190000000000001,589,3.0,44.0,10.8,1.5,18.9,-16.6,14.7,4.3,19.2,74,88,40,663,162,1442.2,7.02,2.91,1.09,0.28600000000000003,73.50%,44.40%,11.90%,,3.84,4.12,3.94,5.3
2013_Indians,2013,Indians,2337,6165,171,745,711,117,9.10%,20.80%,0.155,0.3,0.255,0.327,0.41,0.324,104,,11.5,39.2,-29.5,22.6,12972,2,1,5,0,5,-2,-39,5.0,-31,2066,1734,0.8390000000000001,439,-30.0,-4.9,8.5,2.4,-17.9,-1.1,-8.2,0.4,-6.8,92,70,38,702,162,1441.1,8.61,3.46,0.92,0.302,74.20%,44.50%,10.70%,,3.82,3.73,3.71,16.8
2013_Reds,2013,Reds,2286,6293,155,698,664,67,9.30%,19.80%,0.142,0.293,0.249,0.327,0.391,0.316,96,,-2.0,-33.0,52.4,22.5,13263,-3,0,0,-6,-1,1,25,11.0,28,2140,1822,0.851,477,18.0,-8.8,1.9,-2.7,22.0,2.6,23.8,3.5,25.6,90,72,43,623,162,1473.2,7.91,2.66,1.04,0.273,77.50%,44.10%,11.50%,,3.38,3.81,3.68,18.0
2009_Twins,2009,Twins,2315,6346,172,817,770,85,9.20%,16.10%,0.155,0.306,0.27399999999999997,0.345,0.429,0.33799999999999997,104,,15.3,43.2,-41.4,22.4,13077,0,2,-7,-2,-14,7,-38,,-52,2343,1958,0.836,442,-2.0,7.7,-11.5,-3.4,-22.0,11.6,-25.3,-5.5,-35.2,87,76,48,643,163,1453.0,6.52,2.89,1.15,0.301,72.00%,40.90%,9.70%,,4.5,4.39,4.45,12.5
2019_Cardinals,2019,Cardinals,2413,6167,210,764,714,116,9.10%,23.00%,0.17,0.292,0.245,0.322,0.415,0.314,94,87.9,14.4,-31.5,61.4,22.3,12996,-13,0,2,2,5,-3,69,16.0,91,1919,1576,0.821,566,,-10.9,5.3,5.7,9.5,12.2,32.8,6.1,39.8,91,71,52,704,162,1444.0,8.72,3.4,1.19,0.28300000000000003,75.80%,44.90%,14.50%,88.2,3.82,4.27,4.36,15.6
2016_Nationals,2016,Nationals,2302,6201,203,763,735,121,8.60%,20.20%,0.17,0.293,0.256,0.326,0.426,0.322,96,89.6,16.0,-16.3,41.2,22.3,13137,0,0,0,2,3,2,-8,6.0,2,1917,1571,0.82,521,23.0,5.9,5.7,0.5,-15.0,5.3,-3.5,0.8,-2.5,95,67,46,670,162,1459.2,9.1,2.89,0.96,0.28800000000000003,75.00%,43.30%,10.90%,88.1,3.52,3.58,3.82,23.5
2009_Braves,2009,Braves,2335,6335,149,735,700,58,9.50%,16.80%,0.142,0.3,0.263,0.33899999999999997,0.405,0.327,97,,-20.2,-43.9,67.6,22.2,13164,0,-3,5,2,-3,-13,6,,0,2213,1828,0.826,471,-20.0,38.2,2.5,3.2,-28.0,2.5,-19.8,-1.9,-9.8,86,76,38,650,162,1462.2,7.58,3.26,0.73,0.299,73.80%,46.40%,8.10%,,3.57,3.66,3.91,19.7
2014_Blue Jays,2014,Blue Jays,2397,6167,177,723,690,78,8.10%,18.70%,0.155,0.295,0.259,0.32299999999999995,0.414,0.325,107,,0.0,44.6,-37.0,22.2,12987,-14,0,-3,1,11,5,-23,-4.0,-28,2255,1847,0.8190000000000001,489,-35.0,-23.6,8.2,-0.5,-8.5,1.9,1.1,1.3,-1.0,83,79,45,611,162,1443.0,7.48,3.06,0.94,0.294,72.70%,42.90%,9.40%,,4.0,3.97,3.99,14.2
2016_Cardinals,2016,Cardinals,2400,6223,225,779,745,35,8.50%,21.20%,0.187,0.294,0.255,0.325,0.44299999999999995,0.32899999999999996,105,88.8,-17.1,19.1,2.8,22.0,13035,-3,4,-5,3,-10,-2,-5,6.0,-10,2113,1716,0.812,543,-29.0,8.0,-10.5,1.8,-21.7,-3.9,-34.3,-5.9,-40.3,86,76,38,643,162,1448.1,8.02,2.95,0.99,0.304,71.80%,49.50%,12.80%,87.6,4.08,3.88,3.88,16.6
2010_Rangers,2010,Rangers,2312,6302,162,787,740,123,8.10%,15.60%,0.14300000000000002,0.307,0.276,0.33799999999999997,0.419,0.33299999999999996,98,,4.5,-7.4,-4.1,21.8,13098,-6,-2,-4,-1,-8,2,5,1.0,-21,2268,1894,0.835,442,10.0,-5.0,1.7,-4.7,32.8,-4.3,25.5,3.3,12.6,90,72,46,643,162,1455.1,7.3,3.41,1.0,0.28,73.60%,41.50%,9.30%,,3.93,4.17,4.19,19.3
2006_Tigers,2006,Tigers,2214,6198,203,822,785,60,6.90%,18.30%,0.174,0.31,0.27399999999999997,0.32899999999999996,0.449,0.33399999999999996,99,,-1.6,-12.2,23.4,21.8,13032,0,1,4,10,8,-2,18,,54,2478,2081,0.84,348,,,5.9,3.0,28.6,-2.5,35.0,6.3,48.0,95,67,46,552,162,1448.0,6.23,3.04,0.99,0.284,74.10%,45.50%,10.00%,,3.85,4.32,4.43,18.5
2015_Royals,2015,Royals,2263,6116,139,724,689,104,6.30%,15.90%,0.14400000000000002,0.301,0.26899999999999996,0.322,0.41200000000000003,0.318,99,88.0,-0.3,-8.5,13.8,21.8,13068,-8,-2,3,-7,3,7,44,-14.0,35,2209,1869,0.846,503,39.0,-10.7,4.2,-8.1,32.5,8.1,36.8,4.7,42.8,95,67,56,655,162,1452.0,7.19,3.03,0.96,0.28600000000000003,75.00%,42.80%,9.90%,88.1,3.74,4.04,4.25,13.8
2010_Diamondbacks,2010,Diamondbacks,2271,6183,180,713,691,86,9.50%,24.70%,0.166,0.312,0.25,0.325,0.41600000000000004,0.325,93,,-8.3,-63.1,85.8,21.8,12888,10,-2,-4,3,2,-4,15,-2.0,15,2327,1932,0.83,437,3.0,7.7,-0.6,3.5,52.1,-1.3,53.7,7.2,39.7,65,97,35,616,162,1432.0,6.72,3.44,1.32,0.29600000000000004,70.10%,41.80%,12.00%,,4.81,4.76,4.35,2.7
2012_Diamondbacks,2012,Diamondbacks,2213,6150,165,734,710,93,8.80%,20.60%,0.159,0.307,0.259,0.32799999999999996,0.418,0.32299999999999995,97,,-5.6,-30.6,52.0,21.8,12903,8,0,3,-5,5,6,13,1.0,32,2203,1829,0.83,462,19.0,10.9,6.4,-1.6,-24.0,18.0,-1.2,0.9,34.7,81,81,39,623,162,1433.2,7.53,2.62,0.97,0.301,72.00%,46.10%,11.00%,,3.94,3.81,3.84,15.3
2007_Indians,2007,Indians,2225,6367,178,811,784,72,9.30%,18.90%,0.159,0.31,0.268,0.34299999999999997,0.428,0.336,104,,0.3,31.7,-29.6,21.7,13164,0,0,4,-1,-6,-5,10,,6,2583,2084,0.807,350,,,-2.6,-3.9,-14.1,2.3,-18.3,-3.2,-9.3,96,66,49,557,162,1462.2,6.44,2.52,0.9,0.302,71.90%,45.30%,8.70%,,4.05,4.06,4.21,20.5
2017_Rays,2017,Rays,2345,6147,228,694,671,88,8.90%,25.00%,0.17800000000000002,0.29600000000000004,0.245,0.317,0.42200000000000004,0.316,99,87.2,11.2,1.1,6.5,21.7,13005,12,-1,-1,0,6,-9,59,35.0,88,1983,1597,0.805,615,-1.0,0.4,0.3,-2.2,32.7,-7.9,22.8,3.1,21.8,80,82,53,673,162,1445.0,8.42,3.13,1.2,0.28300000000000003,73.00%,43.00%,12.80%,87.7,3.99,4.17,4.29,15.0
2015_Rangers,2015,Rangers,2358,6187,172,751,707,101,8.10%,19.90%,0.156,0.3,0.257,0.325,0.413,0.321,98,88.6,21.6,4.5,-3.0,21.6,12984,-4,2,-2,-2,5,2,-25,11.0,-12,2326,1896,0.815,526,12.0,-5.1,11.9,0.5,17.1,-9.0,20.5,4.2,18.5,88,74,45,660,162,1442.2,6.83,3.17,1.07,0.294,72.40%,44.20%,11.20%,88.4,4.25,4.34,4.37,11.0
2007_Angels,2007,Angels,2230,6198,123,822,776,139,8.20%,14.20%,0.133,0.315,0.284,0.345,0.41700000000000004,0.33299999999999996,100,,3.7,5.1,2.0,21.6,12915,0,-1,-1,5,-2,-1,-12,,-13,2406,1962,0.815,374,,,2.3,1.9,17.1,-2.5,18.8,3.2,16.8,94,68,43,558,162,1435.0,7.25,2.99,0.95,0.307,71.10%,42.20%,8.60%,,4.23,4.1,4.26,20.0
2017_Mariners,2017,Mariners,2323,6166,200,750,714,89,7.90%,20.50%,0.165,0.3,0.259,0.325,0.424,0.321,103,88.0,-12.6,7.1,-0.8,21.6,12963,-5,4,1,11,12,-3,-24,6.0,3,2103,1688,0.8029999999999999,570,20.0,3.0,12.6,8.4,0.5,-11.4,10.1,4.1,8.1,78,84,39,689,162,1440.1,7.77,3.06,1.48,0.28300000000000003,72.70%,40.30%,14.10%,87.9,4.46,4.7,4.64,9.3
2012_Padres,2012,Padres,2384,6112,121,651,610,155,8.80%,20.30%,0.133,0.297,0.247,0.319,0.38,0.307,97,,13.8,-8.2,29.1,21.6,12912,7,1,1,-8,-9,1,-18,5.0,-24,2137,1796,0.84,470,-7.0,2.2,-3.0,-10.0,2.4,-3.6,-14.2,-3.9,-15.7,76,86,43,691,162,1434.2,7.56,3.38,1.02,0.284,71.80%,47.50%,11.70%,,4.01,4.11,4.05,7.8
2015_Diamondbacks,2015,Diamondbacks,2393,6276,154,720,680,132,7.80%,20.90%,0.15,0.316,0.264,0.324,0.414,0.319,95,88.5,12.5,-23.6,32.6,21.6,13200,-12,-4,-3,4,-2,8,68,-1.0,60,2185,1798,0.823,594,12.0,-14.5,-4.7,-0.7,19.7,2.8,17.1,1.3,13.1,79,83,44,712,162,1466.2,7.46,3.07,1.12,0.294,73.70%,45.70%,12.30%,88.9,4.05,4.21,4.09,10.6
2013_Angels,2013,Angels,2311,6260,164,733,696,82,8.40%,19.50%,0.15,0.307,0.264,0.32899999999999996,0.414,0.325,109,,-9.7,54.6,-58.0,21.6,13119,-5,-2,-5,-2,-9,-15,-40,-2.0,-86,2290,1865,0.8140000000000001,469,-1.0,-6.9,-9.1,-4.4,-10.7,-5.7,-29.9,-5.7,-43.1,78,84,41,658,162,1457.2,7.41,3.29,1.03,0.3,72.30%,42.10%,10.40%,,4.24,4.08,4.1,10.1
2012_Phillies,2012,Phillies,2294,6172,158,684,659,116,7.40%,17.70%,0.14400000000000002,0.29,0.255,0.317,0.4,0.311,93,,10.7,-40.6,58.9,21.5,13062,10,-3,4,-2,11,12,-26,1.0,10,2081,1732,0.8320000000000001,388,11.0,1.4,7.9,2.3,4.9,-1.6,13.5,3.7,26.0,81,81,42,602,162,1451.1,8.59,2.54,1.1,0.298,72.90%,43.50%,12.10%,,3.86,3.72,3.61,19.8
2016_Mariners,2016,Mariners,2371,6227,223,768,735,56,8.10%,20.70%,0.171,0.297,0.259,0.326,0.43,0.325,108,89.3,-13.5,44.8,-51.2,21.3,13113,0,0,-3,7,-2,3,-25,28.0,2,2054,1616,0.787,648,-2.0,-15.5,-1.7,4.3,-13.9,-5.2,-16.5,-2.0,-19.5,86,76,49,638,162,1457.0,8.14,2.84,1.32,0.292,74.90%,43.40%,13.80%,88.8,4.0,4.3,4.17,14.5
2016_Marlins,2016,Marlins,2460,6133,128,655,626,71,7.30%,19.80%,0.131,0.314,0.263,0.322,0.39399999999999996,0.309,95,88.4,2.4,-40.0,57.4,21.3,12915,1,-10,0,-4,7,3,5,4.0,4,1984,1640,0.8270000000000001,476,24.0,-8.1,4.0,-2.2,18.4,12.1,32.3,4.8,35.3,79,82,55,720,161,1435.0,8.65,3.73,0.95,0.303,74.00%,43.00%,10.90%,88.4,4.05,3.97,4.21,15.5
2008_Yankees,2008,Yankees,2330,6257,180,789,758,118,8.60%,16.20%,0.156,0.302,0.271,0.342,0.42700000000000005,0.33799999999999997,104,,-6.7,24.1,-28.4,21.3,12975,0,-3,2,-1,9,8,-55,,-41,2409,1968,0.8170000000000001,356,,27.9,4.9,-3.3,-47.6,3.5,-42.5,-5.1,-39.7,89,73,42,637,162,1441.2,7.12,3.05,0.89,0.307,71.00%,45.70%,9.30%,,4.28,3.96,4.08,16.9
2006_Indians,2006,Indians,2135,6303,196,870,839,55,8.80%,19.10%,0.177,0.324,0.28,0.349,0.457,0.34700000000000003,108,,-2.9,62.7,-61.4,21.2,12810,0,-5,-8,5,-6,6,-32,,-46,2565,2058,0.802,374,,,-1.8,0.8,-32.1,-6.2,-39.3,-5.3,-53.3,78,84,24,539,162,1423.1,5.99,2.71,1.05,0.308,70.00%,44.70%,10.00%,,4.43,4.34,4.47,16.4
2014_Athletics,2014,Athletics,2358,6245,146,729,686,83,9.40%,17.70%,0.13699999999999998,0.278,0.244,0.32,0.381,0.312,102,,11.0,26.9,-30.4,21.2,13170,-3,2,-4,-3,9,10,17,4.0,28,2210,1849,0.8370000000000001,483,7.0,-18.0,-1.9,-1.0,19.3,-4.7,11.7,0.9,1.1,88,74,31,603,162,1463.1,7.65,2.5,0.9,0.272,75.90%,45.60%,10.00%,,3.22,3.67,3.6,17.4
2007_Cubs,2007,Cubs,2379,6268,151,752,711,86,8.00%,16.80%,0.15,0.308,0.271,0.33299999999999996,0.42200000000000004,0.32899999999999996,90,,-3.9,-87.3,96.6,21.1,13020,0,-5,-10,2,12,8,18,,16,2267,1906,0.841,326,,,14.6,5.3,44.4,2.9,67.1,13.6,49.1,85,77,39,640,162,1446.2,7.53,3.56,1.03,0.281,73.60%,41.30%,9.60%,,4.04,4.36,4.36,17.7
2016_Tigers,2016,Tigers,2295,6127,211,750,719,58,8.00%,21.30%,0.171,0.312,0.267,0.331,0.43799999999999994,0.33,106,88.9,-16.9,27.2,-31.9,21.1,12852,-6,0,5,4,-18,1,-44,-2.0,-57,2158,1749,0.81,451,-1.0,-12.6,-14.5,3.2,-13.7,16.4,-8.5,-3.1,-0.5,86,75,47,637,161,1428.0,7.76,2.91,1.15,0.3,72.20%,44.50%,11.70%,88.4,4.24,4.16,4.31,18.5
2019_Phillies,2019,Phillies,2431,6261,215,774,742,78,9.00%,23.20%,0.18100000000000002,0.293,0.24600000000000002,0.319,0.42700000000000005,0.314,91,88.8,13.8,-59.8,71.3,20.8,13083,1,-2,10,-4,5,-2,28,6.0,51,2007,1621,0.8079999999999999,541,,8.0,8.2,-8.1,14.1,6.9,21.1,3.4,36.1,81,81,36,726,162,1453.2,8.62,3.38,1.6,0.298,74.70%,43.10%,17.90%,88.6,4.53,4.88,4.55,8.4
2014_Brewers,2014,Brewers,2327,6065,150,650,617,102,7.00%,19.70%,0.147,0.293,0.25,0.311,0.397,0.313,93,,-12.1,-56.5,62.2,20.8,13119,25,1,0,-8,-6,-1,-14,8.0,0,2253,1835,0.8140000000000001,499,12.0,24.5,-5.3,-7.0,12.4,-5.9,-5.8,-2.5,1.6,82,80,45,640,162,1457.2,7.69,2.66,1.03,0.289,74.00%,45.60%,11.30%,,3.67,3.89,3.65,10.9
2016_Orioles,2016,Orioles,2257,6089,253,744,710,19,7.70%,21.70%,0.188,0.29100000000000004,0.256,0.317,0.44299999999999995,0.326,103,89.4,2.5,22.8,-29.8,20.7,12888,-5,3,0,9,-12,10,-9,5.0,1,2074,1705,0.8220000000000001,525,13.0,-3.5,-10.7,4.8,-19.1,12.5,-12.5,-3.2,-12.5,89,73,54,605,162,1432.0,7.84,3.43,1.15,0.299,73.70%,44.80%,12.60%,88.4,4.22,4.31,4.34,15.7
2007_Marlins,2007,Marlins,2423,6344,201,790,749,105,8.20%,21.00%,0.18100000000000002,0.315,0.267,0.336,0.44799999999999995,0.34,101,,3.8,9.1,-6.4,20.7,12993,0,-3,3,2,10,-10,-74,,-71,2388,1903,0.797,374,,,6.9,5.0,-42.2,-13.8,-44.0,-4.4,-38.0,71,91,40,722,162,1443.2,7.12,4.12,1.1,0.321,69.40%,41.70%,10.20%,,4.96,4.77,4.69,8.3
2006_Dodgers,2006,Dodgers,2384,6394,153,820,787,128,9.40%,15.00%,0.157,0.307,0.276,0.348,0.43200000000000005,0.337,101,,-4.8,3.3,-2.6,20.7,13143,0,1,-4,-6,-5,-12,-6,,-33,2540,2080,0.8190000000000001,344,,,-2.5,-3.0,-29.5,-4.9,-39.9,-5.7,-46.9,88,74,40,616,162,1460.1,6.58,3.03,0.94,0.302,70.80%,47.80%,9.70%,,4.23,4.13,4.29,19.7
2012_White Sox,2012,White Sox,2277,6111,211,748,726,109,7.50%,19.70%,0.16699999999999998,0.289,0.255,0.318,0.42200000000000004,0.322,99,,-7.0,-18.0,8.7,20.7,13011,-2,2,6,4,1,-9,1,0.0,7,2143,1807,0.843,476,-1.0,3.5,-1.4,5.6,1.4,12.1,17.7,2.8,24.2,85,77,37,628,162,1445.2,7.76,3.13,1.16,0.28800000000000003,75.20%,42.70%,12.10%,,4.02,4.23,4.12,16.2
2015_Yankees,2015,Yankees,2401,6268,212,764,737,63,8.80%,19.60%,0.17,0.28300000000000003,0.251,0.32299999999999995,0.42100000000000004,0.32299999999999995,103,88.2,3.0,25.0,-35.3,20.7,13119,-2,-1,0,-1,-8,-4,-23,7.0,-32,2156,1732,0.8029999999999999,525,11.0,-0.4,-12.4,-0.9,-7.2,0.8,-19.7,-4.7,-15.7,87,75,48,659,162,1457.2,8.46,2.93,1.12,0.3,73.80%,47.00%,13.60%,88.2,4.03,3.97,3.7,18.4
